STATE,PVH,PERMVIT,PERSONS,DAY,MONTH,DAYofWEEK,NHS,Rur_Urb,FUNC_SYS,RD_OWNER,ROUTE,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,WEATHER1,CF1,CF2,CF3,FATALS,MinutesOfDay,Drunk Driver Involved
12,0,1,1,18,1,5,0,1,7,81,8,0,0,1,1,0,4,1,0,0,0,1,4,1
12,0,4,4,10,2,7,0,2,5,81,6,5,0,2,2,0,1,1,0,0,0,1,3,0
12,0,3,3,23,2,6,1,2,3,1,2,3,1,2,2,0,1,10,0,0,0,1,4,0
12,0,1,1,2,3,6,1,2,3,1,2,0,0,2,3,4,1,1,0,0,0,1,5,0
12,0,2,2,4,3,1,3,3,8,81,2,1,1,2,2,0,1,1,0,0,0,1,1,1
12,0,1,1,5,3,2,1,1,3,1,2,0,0,1,1,0,3,1,0,0,0,1,4,0
12,0,1,1,18,3,1,1,1,2,1,3,0,0,1,1,0,3,1,0,0,0,1,4,0
12,0,4,4,15,3,5,0,2,4,81,4,3,0,2,2,0,1,1,0,0,0,1,3,0
12,0,2,2,18,3,1,0,2,7,81,6,0,0,3,2,0,1,1,0,0,0,1,1,0
12,0,3,3,18,3,1,1,2,3,1,3,3,0,2,2,0,1,1,0,0,0,1,5,1
12,0,1,1,13,3,3,0,1,5,81,4,0,0,1,1,0,4,1,0,0,0,1,1,0
12,0,1,1,27,2,3,3,3,8,81,3,0,0,1,1,0,5,10,0,0,0,1,5,0
12,0,1,1,9,3,6,0,2,4,1,3,0,0,3,3,0,1,1,0,0,0,1,5,1
12,0,6,6,15,3,5,1,2,3,1,2,4,0,1,1,0,1,1,0,0,0,1,2,0
12,0,1,1,19,2,2,1,2,3,1,2,0,0,1,1,0,1,5,0,0,0,1,2,0
12,0,2,2,27,2,3,1,2,1,1,1,0,1,5,1,0,1,10,0,0,0,1,5,0
12,0,7,7,11,3,1,1,2,3,1,2,3,1,2,3,0,1,1,0,0,0,1,4,0
12,0,2,2,9,3,6,1,2,3,1,3,1,0,1,1,0,1,1,0,0,0,1,1,1
12,0,1,1,28,2,4,1,2,3,1,3,0,0,3,2,0,1,1,0,0,0,1,5,0
12,0,1,1,15,3,5,0,2,4,1,3,0,0,1,1,0,1,1,0,0,0,1,1,0
12,0,5,5,6,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,4,0
12,0,2,2,14,3,4,0,1,5,81,8,0,0,1,1,0,6,1,0,0,0,1,3,1
12,0,1,1,18,1,5,1,2,3,1,2,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,4,4,28,1,1,0,2,7,81,6,3,0,2,2,0,1,1,0,0,0,1,2,0
12,0,3,3,23,1,3,1,2,3,1,3,1,0,2,2,0,1,2,0,0,0,1,1,0
12,0,2,2,21,1,1,3,3,8,81,9,0,0,3,3,0,4,1,0,0,0,1,1,0
12,0,1,1,13,2,3,3,3,8,81,2,0,0,1,1,0,1,1,0,0,0,1,1,0
12,0,1,1,23,1,3,3,3,8,81,9,0,0,1,1,0,4,1,0,0,0,1,5,1
12,0,1,1,23,2,6,1,2,3,1,2,0,0,3,2,0,1,10,0,0,0,1,2,0
12,0,8,8,10,3,7,1,1,2,1,3,2,0,1,1,0,1,10,14,0,0,1,4,0
12,0,1,1,18,3,1,0,1,7,81,8,0,0,1,1,0,1,1,0,0,0,1,5,1
12,0,2,2,7,3,4,3,3,8,81,2,2,0,1,1,0,1,1,0,0,0,1,2,0
12,0,2,2,17,3,7,1,2,3,1,2,3,0,1,1,0,1,1,0,0,0,1,1,1
12,0,3,3,20,3,3,1,2,3,1,3,1,0,3,2,0,1,1,0,0,0,1,3,0
12,0,2,2,14,3,4,0,2,4,81,6,3,0,2,3,0,1,1,0,0,0,1,3,0
12,0,1,1,17,3,7,0,1,7,81,6,0,0,1,1,0,4,1,0,0,0,1,4,0
12,0,1,1,17,2,7,0,2,4,1,3,0,0,8,1,0,4,1,0,0,0,1,5,1
12,0,2,2,12,3,2,0,2,4,1,3,3,0,2,2,0,1,1,0,0,0,1,5,0
12,0,6,6,10,3,7,1,2,3,1,2,3,0,2,3,0,1,1,0,0,0,1,1,0
12,0,1,1,11,3,1,1,2,2,1,3,0,0,1,1,0,4,1,0,0,0,1,4,1
12,0,2,2,11,3,1,1,2,2,1,3,0,0,1,1,0,1,10,0,0,0,1,1,0
12,0,2,2,22,3,5,3,3,8,81,9,0,0,1,1,0,4,1,0,0,0,1,1,0
12,0,3,3,16,3,6,1,1,3,1,2,1,0,3,3,0,1,1,0,0,0,1,3,0
12,0,4,4,20,3,3,0,2,5,81,8,2,0,1,1,0,1,1,0,0,0,1,4,0
12,0,3,3,21,3,4,1,2,3,1,2,2,0,1,1,0,1,1,0,0,0,1,3,0
12,0,1,1,16,3,6,0,2,4,1,3,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,1,1,12,3,2,0,2,5,81,4,0,0,1,1,0,4,1,0,0,0,1,4,0
12,0,1,1,12,3,2,0,2,5,81,6,0,0,1,1,0,4,1,0,0,0,1,5,1
12,0,2,2,16,3,6,0,2,3,1,3,0,0,1,1,0,4,10,0,0,0,1,5,0
12,0,1,1,22,3,5,0,2,4,1,4,0,1,2,3,0,1,1,0,0,0,1,5,0
12,0,5,5,17,2,7,1,2,3,1,2,3,0,2,2,0,1,1,0,0,0,1,5,0
12,0,5,5,20,3,3,0,2,4,1,3,0,0,1,1,0,6,1,0,0,0,1,2,0
12,0,2,2,17,3,7,0,1,3,1,3,2,0,2,3,0,1,1,0,0,0,1,2,0
12,0,1,1,18,3,1,0,2,4,81,8,0,0,1,1,0,1,1,0,0,0,1,1,0
12,0,1,1,11,3,1,0,1,7,81,8,0,0,1,1,0,4,5,0,0,0,1,2,1
12,0,2,2,11,3,1,3,3,8,81,2,2,0,3,3,0,1,1,0,0,0,1,5,0
12,0,2,2,12,3,2,0,1,7,81,8,0,0,2,2,0,1,2,0,0,0,1,2,0
12,0,1,1,20,3,3,1,2,3,1,3,0,0,3,2,0,1,1,0,0,0,1,5,0
12,0,7,7,20,3,3,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,3,0
12,0,2,2,20,3,3,1,1,3,1,3,2,0,1,1,0,1,5,0,0,0,1,2,0
12,0,2,2,11,3,1,1,2,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1
12,0,4,4,17,3,7,1,1,2,1,3,2,0,1,1,0,1,1,0,0,0,2,5,0
12,0,3,3,19,3,2,0,2,4,81,6,2,0,2,3,0,1,1,0,0,0,1,3,0
12,0,3,3,25,3,1,3,3,8,81,9,3,0,2,2,0,1,1,0,0,0,1,5,0
12,0,2,2,17,3,7,1,2,3,1,3,0,0,1,1,0,4,1,0,0,0,1,3,0
12,0,1,1,26,3,2,0,2,7,81,6,0,0,3,2,0,1,1,0,0,0,1,5,1
12,0,3,3,24,3,7,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,3,0
12,0,6,6,2,3,6,1,2,1,1,1,0,0,1,1,0,4,1,0,0,0,1,1,0
12,0,3,3,17,3,7,1,2,3,1,2,1,0,1,1,0,1,1,0,0,0,1,3,0
12,0,2,2,16,3,6,1,2,3,1,3,1,0,3,3,0,1,1,0,0,0,1,1,0
12,0,1,1,8,3,5,0,2,5,81,6,0,0,1,1,0,4,1,0,0,0,1,1,1
12,0,4,4,16,3,6,1,2,3,1,2,3,0,2,3,0,1,1,0,0,0,1,4,0
12,0,3,3,11,3,1,1,2,3,1,3,1,0,1,1,0,1,1,0,0,0,1,5,0
12,0,3,3,18,3,1,1,2,3,1,3,0,0,1,1,0,4,1,0,0,0,1,3,1
12,0,1,1,22,3,5,3,3,8,81,9,0,0,3,2,4,4,1,0,0,0,1,1,0
12,4,1,5,17,3,7,1,2,2,1,3,0,0,1,1,0,4,1,14,0,0,1,5,1
12,0,2,2,16,3,6,1,1,3,1,2,2,0,1,1,0,1,1,0,0,0,2,2,0
12,0,2,2,27,2,3,0,1,7,81,8,0,0,3,3,0,1,1,0,0,0,1,4,0
12,0,1,1,26,3,2,1,2,3,1,2,0,0,1,1,0,4,1,0,0,0,1,1,1
12,0,1,1,22,3,5,0,2,4,81,4,0,0,1,1,0,4,1,0,0,0,1,1,1
12,0,2,2,4,3,1,1,2,3,1,2,2,0,1,1,0,1,1,0,0,0,2,5,0
12,0,2,2,24,3,7,0,2,4,1,3,3,0,2,2,0,1,1,0,0,0,1,2,0
12,0,2,2,20,3,3,1,2,3,1,3,0,1,3,2,0,1,10,0,0,0,1,1,0
12,0,3,3,2,3,6,3,3,8,81,3,3,0,2,2,0,1,1,0,0,0,1,4,0
12,0,4,4,23,3,6,0,2,3,81,6,6,0,3,2,0,1,10,0,0,0,1,3,0
12,0,2,2,7,3,4,0,2,7,81,6,3,0,2,3,0,1,1,0,0,0,1,5,0
12,0,1,1,25,3,1,1,2,3,1,3,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,2,2,27,3,3,1,2,3,1,2,3,1,2,2,0,1,10,0,0,0,1,2,0
12,0,3,3,21,3,4,0,2,6,81,6,3,1,8,1,0,1,10,0,0,0,1,2,0
12,0,1,1,27,3,3,0,2,4,81,4,0,0,1,1,0,1,1,0,0,0,1,5,0
12,0,1,1,27,3,3,1,2,3,1,2,0,0,3,2,0,4,1,0,0,0,1,5,0
12,0,5,5,6,3,3,1,1,3,1,3,3,1,2,2,0,1,1,20,0,0,1,2,0
12,0,2,2,27,3,3,1,2,3,1,2,3,1,2,3,0,1,10,0,0,0,1,1,0
12,0,4,4,27,3,3,1,1,3,1,2,0,0,3,2,0,4,1,0,0,0,2,4,0
12,0,3,3,12,3,2,0,2,6,81,8,0,0,1,1,0,4,1,0,0,0,1,5,0
12,0,2,2,22,3,5,0,2,3,1,4,1,0,3,2,0,1,1,0,0,0,1,2,0
12,0,2,2,28,3,4,1,2,3,1,3,2,0,1,1,0,1,1,0,0,0,1,2,0
12,0,5,5,28,3,4,1,2,3,1,3,3,0,2,2,0,1,1,0,0,0,1,2,0
12,0,1,1,23,3,6,0,2,7,81,6,0,0,3,2,0,1,1,0,0,0,1,3,0
12,0,3,3,20,3,3,1,2,3,1,2,3,0,1,1,0,1,10,0,0,0,1,4,0
12,0,1,1,26,3,2,1,2,3,1,2,0,0,1,1,0,4,2,0,0,0,1,1,0
12,0,4,4,26,3,2,1,2,3,1,2,2,0,2,2,0,1,1,0,0,0,1,2,0
12,0,3,3,6,3,3,0,1,6,81,8,3,0,2,2,0,1,1,0,0,0,1,1,0
12,1,1,1,25,3,1,0,2,4,81,6,0,0,1,1,0,6,1,0,0,0,1,1,0
12,0,16,16,6,3,3,1,1,1,1,1,4,0,1,1,0,1,1,0,0,0,1,4,1
12,0,2,2,28,3,4,1,2,3,1,2,3,0,2,2,0,1,1,0,0,0,1,3,0
12,0,2,2,12,3,2,3,3,8,81,3,2,0,1,1,0,1,2,0,0,0,1,3,0
12,0,1,1,31,3,7,0,2,4,1,3,0,0,1,1,0,1,1,0,0,0,1,5,0
12,0,2,2,1,3,5,0,2,7,81,6,0,0,3,3,0,1,1,0,0,0,1,3,0
12,0,1,1,20,3,3,3,3,8,81,9,0,0,3,2,0,1,1,0,0,0,1,2,0
12,0,1,1,24,3,7,3,3,8,81,9,0,0,1,1,0,4,1,0,0,0,1,3,1
12,0,1,1,24,3,7,1,1,3,1,3,0,0,1,1,0,5,1,0,0,0,1,2,0
12,0,1,1,24,3,7,1,2,1,1,1,0,0,1,1,0,3,1,0,0,0,1,1,0
12,0,3,3,21,3,4,1,2,2,1,3,1,0,1,1,0,1,1,0,0,0,1,2,0
12,0,2,2,19,3,2,1,1,3,1,2,1,0,1,1,0,1,1,0,0,0,1,3,0
12,0,1,1,16,3,6,1,2,3,1,3,0,0,1,1,0,4,10,0,0,0,1,4,1
12,0,7,7,5,3,2,3,3,8,81,2,1,0,1,1,0,1,1,0,0,0,4,3,0
12,0,5,5,20,3,3,3,3,8,81,9,0,0,1,1,0,1,1,23,0,0,1,2,0
12,0,2,2,24,3,7,0,1,5,81,6,3,0,2,3,0,1,1,0,0,0,1,2,0
12,0,4,4,18,3,1,1,2,1,1,1,1,0,1,1,0,1,1,0,0,0,2,1,0
12,0,1,1,26,3,2,1,2,3,1,2,0,0,1,1,0,1,2,0,0,0,1,1,0
12,0,2,2,26,3,2,1,2,3,1,2,3,1,2,3,0,1,10,0,0,0,1,2,0
12,0,2,2,26,3,2,1,2,3,1,3,3,0,3,2,0,1,10,0,0,0,1,4,0
12,0,3,3,22,3,5,1,2,3,1,3,2,0,1,1,0,1,1,0,0,0,1,3,0
12,0,1,1,3,4,3,0,2,4,1,3,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,3,3,22,3,5,1,2,3,1,2,8,0,1,1,0,6,1,0,0,0,2,1,1
12,0,4,4,31,3,7,1,2,3,1,2,3,0,1,1,0,1,2,0,0,0,1,3,0
12,0,3,3,1,4,1,1,1,3,1,3,0,0,1,1,0,5,2,0,0,0,1,1,1
12,0,1,1,27,3,3,1,1,3,1,3,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,1,1,23,3,6,0,2,6,81,6,0,0,3,3,0,4,1,0,0,0,1,3,0
12,0,1,1,30,3,6,1,2,3,1,3,0,0,3,2,0,1,10,0,0,0,1,1,1
12,0,3,3,30,1,3,1,2,3,1,2,3,0,3,3,0,1,1,0,0,0,1,4,0
12,0,4,4,7,2,4,1,2,3,1,2,3,0,2,2,0,1,1,0,0,0,1,3,0
12,0,1,1,2,4,2,0,1,4,1,3,0,0,1,1,0,5,1,0,0,0,1,1,1
12,0,1,1,5,3,2,0,2,4,1,3,0,0,1,1,0,4,1,0,0,0,1,1,1
12,0,4,4,17,3,7,1,2,3,1,2,3,0,2,2,0,1,1,0,0,0,1,1,1
12,0,2,2,3,3,7,1,2,3,1,2,3,1,2,3,4,1,1,0,0,0,1,1,1
12,0,1,1,21,2,4,1,2,3,1,3,0,0,1,1,0,1,1,0,0,0,1,1,0
12,0,2,2,28,3,4,3,3,8,81,9,4,0,1,1,0,1,1,0,0,0,1,3,0
12,0,6,6,21,3,4,3,3,8,81,4,3,0,2,3,0,1,1,0,0,0,1,3,0
12,0,1,1,20,3,3,0,1,7,81,8,0,0,1,1,0,6,1,0,0,0,1,4,0
12,0,1,1,30,3,6,3,3,8,81,3,0,0,1,1,0,4,1,0,0,0,1,3,0
12,0,4,4,1,4,1,1,2,3,1,3,1,0,8,1,0,1,1,0,0,0,1,5,0
12,0,2,2,18,3,1,3,3,8,81,9,3,0,9,1,0,1,1,0,0,0,1,1,0
12,0,2,2,30,3,6,1,2,3,1,2,0,0,3,2,0,5,1,0,0,0,1,1,0
12,0,1,1,2,4,2,1,2,3,1,3,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,1,1,28,3,4,0,2,4,1,3,0,0,1,1,0,1,10,0,0,0,1,5,0
12,0,1,1,3,4,3,1,2,3,1,3,0,0,2,3,0,1,1,0,0,0,1,3,0
12,0,1,1,4,3,1,0,2,4,81,6,0,0,1,1,0,3,1,0,0,0,1,1,0
12,0,1,1,22,2,5,0,2,5,81,6,0,0,1,1,0,1,1,0,0,0,1,1,0
12,0,2,2,9,3,6,1,2,3,1,2,0,0,1,1,0,1,1,0,0,0,1,4,1
12,0,2,2,27,3,3,1,2,3,1,3,0,0,1,1,0,1,1,0,0,0,1,5,0
12,0,4,4,1,4,1,3,3,8,81,3,1,0,1,1,0,1,1,0,0,0,1,1,1
12,0,2,2,31,3,7,1,2,3,1,2,3,0,4,1,0,1,1,0,0,0,1,5,1
12,0,5,5,25,3,1,1,2,3,1,3,2,0,1,1,0,1,1,0,0,0,1,1,1
12,0,2,2,18,3,1,0,2,4,1,3,0,0,1,1,0,1,1,0,0,0,1,4,0
12,0,3,3,26,3,2,0,1,7,81,8,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,1,1,5,4,5,1,2,3,1,3,0,0,3,2,0,1,1,0,0,0,1,1,0
12,0,2,2,30,3,6,1,2,3,1,2,1,0,3,2,0,1,1,0,0,0,1,1,1
12,0,3,3,29,3,5,1,1,3,1,3,5,0,2,3,0,1,1,0,0,0,1,4,1
12,0,3,3,6,4,6,0,2,4,81,6,3,0,2,2,0,1,1,0,0,0,1,5,0
12,0,1,1,5,4,5,3,3,8,81,9,0,0,1,1,0,4,10,0,0,0,1,3,0
12,0,2,2,23,2,6,1,2,1,1,1,1,0,1,1,0,1,2,0,0,0,1,5,0
12,0,8,8,6,4,6,1,1,1,1,1,0,0,1,1,0,4,1,0,0,0,2,4,0
12,0,1,1,28,3,4,3,3,8,81,9,0,1,3,2,0,1,1,0,0,0,1,2,0
12,0,1,1,13,3,3,1,2,3,1,2,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,3,3,8,4,1,1,2,3,1,2,3,1,5,1,0,1,1,0,0,0,1,4,1
12,0,2,2,3,4,3,0,2,4,81,6,0,0,1,1,0,1,1,0,0,0,1,4,0
12,0,3,3,7,4,7,1,2,3,1,3,3,0,3,3,0,1,1,0,0,0,1,1,0
12,0,2,2,29,3,5,0,2,3,1,3,0,0,2,3,0,1,1,0,0,0,1,1,0
12,1,1,1,30,3,6,0,2,4,81,6,0,0,1,1,0,3,10,0,0,0,1,4,0
12,0,2,2,4,4,4,3,3,8,81,3,3,0,1,1,0,1,1,0,0,0,1,4,0
12,0,1,1,3,4,3,1,2,3,1,2,0,0,3,3,0,1,1,0,0,0,1,4,0
12,0,4,4,8,4,1,0,2,6,81,6,0,0,3,6,0,4,2,0,0,0,1,1,1
12,0,3,3,8,4,1,3,3,8,81,3,3,0,8,1,0,1,1,0,0,0,1,5,0
12,0,1,1,9,4,2,0,2,4,1,3,0,0,3,2,0,1,1,0,0,0,1,2,0
12,0,3,3,3,4,3,3,3,8,81,2,1,0,1,1,4,1,1,14,0,0,1,3,0
12,0,3,3,25,2,1,3,3,8,81,2,0,0,1,1,0,5,1,0,0,0,1,1,1
12,0,3,3,28,3,4,1,2,3,1,2,0,0,1,1,0,1,10,0,0,0,1,2,0
12,0,2,2,1,4,1,3,3,8,81,3,2,0,1,1,0,1,5,0,0,0,1,2,0
12,0,4,4,30,3,6,1,2,3,1,3,0,0,2,3,0,1,1,0,0,0,1,5,0
12,0,2,2,3,4,3,1,2,3,1,2,3,0,2,3,0,1,1,0,0,0,1,3,0
12,0,1,1,8,4,1,0,1,7,81,8,0,0,1,1,0,4,1,0,0,0,1,1,1
12,0,2,2,26,3,2,0,2,5,81,6,0,0,1,1,0,1,1,0,0,0,1,5,0
12,0,5,5,2,4,2,1,2,3,1,3,3,0,2,2,0,1,10,0,0,0,4,4,0
12,0,1,1,14,3,4,3,3,8,81,9,0,0,1,1,0,4,1,0,0,0,1,1,0
12,0,3,3,30,3,6,1,3,8,81,1,2,0,1,1,0,1,1,0,0,0,1,1,1
12,0,1,1,9,4,2,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,4,0
12,0,2,2,7,4,7,3,3,8,81,9,0,0,1,1,0,1,1,0,0,0,1,5,0
12,0,1,1,6,4,6,3,3,8,81,9,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,2,2,31,3,7,3,3,8,81,9,0,0,1,1,0,1,1,0,0,0,1,1,0
12,0,1,1,31,3,7,1,2,1,1,1,0,0,1,1,0,6,1,0,0,0,1,3,0
12,0,9,9,10,3,7,1,1,1,1,1,1,0,1,1,0,1,10,0,0,0,1,5,0
12,0,4,4,5,4,5,0,1,5,1,3,0,0,1,1,0,5,1,0,0,0,1,4,0
12,0,2,2,1,4,1,3,3,8,81,2,0,0,1,1,0,1,1,0,0,0,1,5,0
12,1,1,1,6,4,6,1,1,3,1,2,0,0,1,1,0,5,1,0,0,0,1,3,0
12,0,2,2,6,4,6,0,2,7,81,6,3,1,3,2,0,1,10,0,0,0,1,4,0
12,0,1,1,30,3,6,3,3,8,81,3,0,0,1,1,0,1,1,0,0,0,1,2,0
12,0,2,2,21,3,4,3,3,8,81,9,2,0,2,2,0,1,1,0,0,0,1,1,0
12,0,2,2,8,4,1,3,3,8,81,9,3,0,2,2,0,1,1,0,0,0,1,4,0
12,0,1,1,6,4,6,0,2,7,81,6,0,0,3,2,0,1,10,0,0,0,1,2,0
12,0,1,1,3,4,3,0,2,4,1,3,0,0,1,1,0,1,1,0,0,0,1,3,0
12,0,1,1,1,4,1,1,2,3,1,2,0,0,1,1,0,1,1,0,0,0,1,1,0
12,0,2,2,28,3,4,3,3,8,81,9,0,0,1,1,0,4,1,0,0,0,2,4,1
12,0,1,1,8,4,1,1,2,3,1,2,0,0,1,1,0,1,2,0,0,0,1,1,0
12,0,1,1,1,4,1,1,1,3,1,3,0,0,1,1,0,1,1,0,0,0,1,5,0
12,0,1,1,25,3,1,1,3,8,81,1,0,1,5,1,0,5,1,0,0,0,1,1,1
12,0,1,1,5,4,5,1,1,1,1,1,0,0,1,1,0,4,10,0,0,0,1,4,0
12,0,2,2,7,4,7,0,1,5,1,4,0,0,1,1,0,4,10,0,0,0,1,2,0
12,0,4,4,3,4,3,1,2,3,1,2,0,0,1,1,0,1,1,0,0,0,1,4,0
12,0,1,1,6,4,6,1,2,3,1,2,0,0,1,1,0,1,1,0,0,0,1,4,0
12,0,2,2,28,3,4,1,2,3,1,3,3,1,2,2,0,1,1,0,0,0,1,2,0
12,0,2,2,28,3,4,1,2,3,1,2,3,0,2,2,0,1,1,0,0,0,1,3,0
12,0,1,1,2,4,2,3,3,8,81,9,0,0,1,1,0,1,1,0,0,0,1,4,0
12,0,3,3,11,4,4,3,3,8,81,3,2,0,2,2,0,1,1,0,0,0,1,3,0
12,0,1,1,4,4,4,3,3,8,81,3,0,0,3,2,0,4,1,0,0,0,1,1,1
12,0,2,2,28,3,4,3,3,8,81,9,3,0,1,1,0,1,1,0,0,0,1,3,0
12,0,3,3,1,4,1,3,3,8,81,9,3,0,2,2,0,1,1,0,0,0,1,3,0
12,0,5,5,8,4,1,1,2,3,1,3,3,0,3,2,0,1,2,0,0,0,3,1,0
12,0,2,2,13,4,6,1,2,3,1,2,4,1,11,1,0,1,1,0,0,0,1,3,0
12,0,1,1,11,4,4,0,2,4,81,6,0,0,1,1,0,1,1,0,0,0,1,1,0
12,0,2,2,12,4,5,1,2,3,1,3,3,0,2,2,0,1,1,0,0,0,1,3,0
12,0,2,2,7,4,7,0,1,4,1,3,0,0,1,1,0,6,10,0,0,0,2,5,0
12,0,2,2,3,3,7,0,2,6,81,6,2,0,2,2,0,1,1,0,0,0,1,4,0
12,0,1,1,22,2,5,3,3,8,81,9,0,0,1,1,0,4,1,0,0,0,1,3,0
12,2,2,2,26,2,2,3,3,8,81,9,3,0,2,3,0,1,1,14,0,0,1,3,0
12,0,6,6,9,3,6,1,2,2,1,3,1,0,1,1,0,1,1,0,0,0,1,4,0
12,0,2,2,17,3,7,3,3,8,81,9,2,0,2,3,0,1,1,0,0,0,1,3,0
12,0,3,3,8,3,5,1,2,3,1,2,3,0,7,1,0,1,1,0,0,0,1,5,0
12,0,3,3,23,3,6,3,3,8,81,4,3,0,2,2,0,1,1,0,0,0,1,4,0
12,0,3,3,4,4,4,1,1,1,1,1,0,0,1,1,0,1,1,14,0,0,1,3,0
12,0,2,2,9,4,2,1,1,1,1,1,1,1,11,1,4,1,10,0,0,0,1,4,0
12,0,1,1,1,4,1,1,1,3,1,2,0,0,1,1,0,3,1,0,0,0,1,5,1
12,0,1,1,25,3,1,1,3,8,81,1,0,1,11,1,0,1,10,0,0,0,2,1,0
12,0,3,3,11,4,4,0,1,7,81,6,0,0,2,2,0,1,2,0,0,0,1,2,0
12,0,3,3,11,4,4,0,1,3,1,2,1,0,1,1,0,1,1,0,0,0,1,3,0
12,0,1,1,8,4,1,1,2,1,1,1,0,0,5,1,1,5,1,0,0,0,1,5,0
12,0,7,7,25,3,1,1,2,3,1,3,3,0,2,2,0,1,1,14,0,0,1,5,1
12,0,1,1,1,4,1,3,3,8,81,9,0,0,2,2,0,1,1,0,0,0,1,3,0
12,0,1,1,15,4,1,1,2,3,1,2,0,0,1,1,0,1,1,0,0,0,1,1,0
12,0,1,1,19,1,6,3,3,8,81,9,0,0,1,1,0,1,1,0,0,0,1,5,0
12,0,1,1,20,2,3,3,3,8,81,2,0,0,3,2,0,1,1,0,0,0,1,5,0
12,0,2,2,3,2,7,0,2,4,1,3,3,0,2,2,0,1,1,0,0,0,1,5,0
12,0,1,1,23,2,6,0,2,4,81,3,0,0,1,1,0,1,1,0,0,0,1,4,0
12,0,1,1,10,4,3,0,1,7,81,8,0,0,1,1,0,4,1,0,0,0,1,2,1
12,0,5,5,8,4,1,1,2,3,1,2,1,1,2,2,0,1,1,14,0,0,1,5,1
12,0,2,2,14,4,7,1,2,3,1,3,0,0,1,1,0,1,1,0,0,0,1,5,0
12,0,1,1,6,4,6,3,3,8,81,9,0,0,1,1,0,4,1,0,0,0,1,1,1
12,0,1,1,18,4,4,0,2,4,1,3,0,0,1,1,0,4,1,0,0,0,1,1,1
12,0,2,2,5,4,5,1,2,3,1,2,1,0,8,1,0,1,1,0,0,0,1,3,0
12,0,1,1,5,4,5,3,3,8,81,2,0,0,3,2,0,1,1,0,0,0,1,4,0
12,0,2,2,10,4,3,3,3,8,81,3,0,0,1,1,0,3,2,0,0,0,1,5,0
12,0,1,1,12,4,5,3,3,8,81,9,0,0,3,3,0,4,8,0,0,0,1,1,1
12,0,5,5,5,4,5,0,2,4,81,4,2,0,2,3,0,1,1,0,0,0,1,4,0
12,0,1,1,3,4,3,3,3,8,81,9,0,0,1,1,0,4,2,0,0,0,1,1,0
12,0,2,2,26,3,2,0,1,7,81,8,1,0,1,1,0,1,10,0,0,0,1,5,0
12,0,2,2,31,3,7,1,2,3,1,2,0,0,3,3,0,1,10,0,0,0,1,5,0
12,0,1,1,16,4,2,1,1,3,1,3,0,0,1,1,0,3,1,0,0,0,1,3,0
12,0,2,2,12,4,5,0,2,4,81,4,3,0,2,2,0,1,1,14,0,0,1,3,0
12,0,3,3,15,4,1,3,3,8,81,3,0,0,1,1,0,4,2,0,0,0,1,4,0
12,0,2,2,4,4,4,0,1,5,81,4,2,0,1,1,0,1,1,0,0,0,1,1,0
12,0,1,1,30,3,6,0,1,7,81,8,0,0,1,1,0,6,1,0,0,0,1,1,0
12,0,6,6,12,4,5,1,2,3,1,2,3,0,2,2,0,1,1,0,0,0,1,3,0
12,0,2,2,25,2,1,1,1,1,1,1,0,0,1,1,0,3,1,0,0,0,1,2,0
12,0,2,2,13,4,6,1,2,3,1,2,3,0,2,3,0,1,1,0,0,0,1,2,0
12,0,4,4,15,4,1,1,1,3,1,3,0,0,1,1,0,3,10,14,0,0,1,1,1
12,0,2,2,14,4,7,3,3,8,81,2,4,0,8,1,0,1,1,0,0,0,1,3,0
12,0,2,2,15,4,1,1,2,3,1,3,3,0,2,2,0,1,10,0,0,0,1,5,1
12,0,2,2,12,4,5,0,2,4,81,4,0,0,1,1,0,4,1,0,0,0,1,5,0
12,0,8,8,12,4,5,0,2,4,81,4,2,0,1,1,0,1,1,14,0,0,1,4,1
12,0,1,1,15,4,1,0,2,4,81,6,0,0,1,1,0,1,2,0,0,0,1,1,0
12,0,1,1,3,4,3,3,3,8,81,9,0,0,1,1,0,1,1,0,0,0,1,5,0
12,0,1,1,8,4,1,1,2,3,1,2,0,0,2,3,0,1,2,0,0,0,1,5,0
12,0,2,2,6,3,3,1,2,3,1,2,2,0,2,2,0,1,1,0,0,0,1,3,0
12,0,1,1,8,4,1,3,3,8,81,3,0,0,1,1,0,4,1,0,0,0,1,1,1
12,0,2,2,16,4,2,3,3,8,81,9,3,0,2,2,0,1,10,0,0,0,1,5,0
